100002137,Pandemic: How to Prevent an Outbreak,,,United States,2020,1,"Docuseries, Science & Nature TV","In this docuseries, meet the heroes on the front lines of the battle against influenza and learn about their efforts to stop the next global outbreak.",,5,,9,8,6145
100002138,Paprika,,"Kaycie Chase, David Gasman, Tom Morton, Lee Delong, Barbara Weber-Scaff",,2018,1,Kids' TV,Stan and Olivia – the amazingly different Paprika twins – use their boundless enthusiasm to turn everyday life into an extraordinary adventure.,,1,887,19,18,9087
100002139,Paquita Salas,,"Brays Efe, Belén Cuesta, Lidia San José, Álex de Lucas, Mariona Terés",Spain,2018,3,"International TV Shows, Spanish-Language TV Shows, TV Comedies","One of Spain's best talent agents in the '90s, Paquita now finds herself searching desperately for new stars after suddenly losing her biggest client.",,1,84,22,33,5255
100002140,Paradise PD,,"Tom Kenny, David Herman, Sarah Chalke, Kyle Kinane, Dana Snyder, Cedric Yarbrough, Grey Griffin, John DiMaggio, Roger Black, Waco O'Guin",United States,2020,2,TV Comedies,"An eager young rookie joins the ragtag small-town police force led by his dad as they bumble, squabble and snort their way through a big drug case.",,1,987,11,20,217
100002141,Paranoid,,"Indira Varma, Robert Glenister, Dino Fetscher, Neil Stuke, Christiane Paul, Lesley Sharp, Kevin Doyle",United Kingdom,2016,1,"British TV Shows, Crime TV Shows, International TV Shows","When a woman is brutally murdered on a playground, a group of detectives find themselves drawn into a dark conspiracy as they search for the killer.",,1,,10,16,1741
100002142,Paranormal,,"Ahmed Amin, Razane Jammal, Ayah Samaha, Samaa Ibrahem, Roshdy El Shamy, Reem Abd El Kader",Egypt,2020,1,"International TV Shows, TV Dramas, TV Horror","After a skeptical hematologist is plunged into a series of inexplicable events, he unwillingly becomes the go-to-guy for paranormal investigations.",509,1,,12,19,9318
100002143,Paranormal Survivor,,,Canada,2016,2,Docuseries,"In interviews and reenactments, ordinary people relive their terrifying encounters with unwelcome guests from beyond the world of the living.",,3,591,21,48,5955
100002144,Parasyte: The Maxim,,"Nobunaga Shimazaki, Aya Hirano, Kana Hanazawa, Kiyono Yasuno, Rena Maeda, Miyuki Sawashiro, Hiroyuki Yoshino, Atsuko Tanaka",Japan,2014,1,"Anime Series, International TV Shows, TV Horror","A teenager battles an onslaught of parasites from space with help from Migi, a docile parasitic creature that's taken over his right hand.",,1,417,19,23,551
100002145,Parks and Recreation,,"Amy Poehler, Rashida Jones, Aziz Ansari, Nick Offerman, Aubrey Plaza, Chris Pratt, Jim O'Heir, Retta, Adam Scott, Rob Lowe, Paul Schneider",United States,2015,7,TV Comedies,"In this Emmy-nominated comedy, an employee with a rural Parks and Recreation department is full of energy and ideas but bogged down by bureaucracy.",,1,750,8,42,3936
100002146,Part-Time Idol,,"Hee-jeong Kim, Seung-un Hwang, Soo-hyun Lee, Hyun-bin Kwon, Young-deuk Kwon, Kim Min-kyo",,2017,1,"International TV Shows, Korean TV Shows, TV Comedies","After taking a break from the business, a music producer returns with a new project in mind: launching a co-ed pop idol group.",,6,,13,16,4566
100002147,Pasión de Gavilanes,,"Danna García, Mario Cimarro, Paola Rey, Jorge Cao, Juan Alfonso Baptista, Michel Brown, Gloria Gómez, Kristina Lilley, Natasha Klauss, Ana Lucía Domínguez, Zharick León, Lorena Meritano","Colombia, United States",2003,1,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows","Three brothers seek to avenge the tragic death of a loved one, but become emotionally entangled with the daughters of those they hold responsible.",586,1,,9,14,3084
100002148,Passion. Panache. Pep,,,,2020,1,"International TV Shows, Reality TV","From delicious delicacies to dream destinations, this collection features vibrant stories on cultural trends across food, fashion and travel in India.",575,1,,6,13,518
100002149,Pat a Pat Como,,,,2016,1,Kids' TV,"For Como and his friends, each new adventure is a lesson on why it's important to be considerate — and to take care of one another!",430,1,,8,9,4809
100002150,Patriot Act with Hasan Minhaj,,Hasan Minhaj,United States,2020,6,"Stand-Up Comedy & Talk Shows, TV Comedies","Every Sunday, Hasan Minhaj brings an incisive and nuanced perspective to global news, politics and culture in his unique comedy series.",,5,36,13,108,9260
100002151,Patton Oswalt: I Love Everything,Marcus Raboy,"Patton Oswalt, Bob Rubin",United States,2020,1,"Stand-Up Comedy & Talk Shows, TV Comedies",Turning 50. Finding love again. Buying a house. Experiencing existential dread at Denny's. Life comes at Patton Oswalt fast in this stand-up special.,,4,311,10,24,2288
100002152,Paul Hollywood's Big Continental Road Trip,,Paul Hollywood,United Kingdom,2017,1,"British TV Shows, Docuseries, International TV Shows","Gear up for a fast-paced journey as celebrity chef and avid auto enthusiast Paul Hollywood takes in the cars and culture of France, Italy and Germany.",,1,,19,7,1803
100002153,Pawn Stars,,"Corey Harrison, Richard Harrison, Rick Harrison, Austin ""Chumlee"" Russell",United States,2010,1,Reality TV,"Father Richard Harrison, son Rick and grandson Corey appraise an array of strange objects brought into their Gold & Silver Pawn Shop in Las Vegas.",711,1,,8,12,5551
100002154,Peaky Blinders,,"Cillian Murphy, Sam Neill, Helen McCrory, Paul Anderson, Iddo Goldberg, Annabelle Wallis, Sophie Rundle, Tom Hardy, Joe Cole, Ned Dennehy, Andy Nyman, Charlie Creed-Miles, Charlotte Riley, David Dawson, Jeffrey Postlethwaite, Matthew Postlethwaite, Ian Peck, Tony Pitts, Aidan Gillen, Adrien Brody, Charlie Murphy, Aimee-Ffion Edwards",United Kingdom,2019,5,"British TV Shows, Crime TV Shows, International TV Shows","A notorious gang in 1919 Birmingham, England, is led by the fierce Tommy Shelby, a crime boss set on moving up in the world no matter the cost.",759,1,299,24,55,1807
100002155,Peasants Rebellion,,"Ward El Kal, Aimée Sayah, Bassem Moughnie, Carlos Azar, Sara Abi Kanaan, Wesam Hanna",Lebanon,2018,1,"International TV Shows, TV Dramas","In feudalistic Lebanon, farmers revolt against the nobility under the leadership of a revolutionary figure who champions the oppressed.",473,1,,6,25,6847
100002156,Pee-wee's Playhouse,,Paul Reubens,United States,1990,5,"Classic & Cult TV, Kids' TV, TV Comedies","Pee-wee Herman brings his stage show to the masses with this innovative live-action kids series that invites viewers into his quirky, childlike world.",,1,754,8,60,5034
100002157,Penny Dreadful,,"Josh Hartnett, Eva Green, Timothy Dalton, Reeve Carney, Rory Kinnear, Billie Piper, Danny Sapani, Harry Treadaway","Ireland, United Kingdom, United States",2016,3,"TV Dramas, TV Horror, TV Mysteries","The classic tales of Dracula, Frankenstein, Dorian Gray and more are woven together in this horror series set on the dark streets of Victorian London.",,1,186,6,69,2116
100002158,People Just Do Nothing,,"Allan Mustafa, Hugo Chegwin, Asim Chaudhry, Lily Brazier, Olivia Jasmine Edwards, Dan Sylvester, Steve Stamp, Ruth Bratt, George Keywood, Maria Louis",United Kingdom,2018,5,"British TV Shows, TV Comedies",Spinning old-school beats is just another day at the office for the naive DJs of a pirate radio station who juggle family life with their passion.,487,1,890,7,75,5755
100002159,Perfume,,"Friederike Becht, August Diehl, Wotan Wilke Möhring, Natalia Belitski, Ken Duken, Trystan Pütter, Christian Friedel, Juergen Maurer, Marc Hosemann, Susanne Wuest",Germany,2018,1,"Crime TV Shows, International TV Shows, TV Dramas","When a singer is found murdered, with her scent glands excised from her body, detectives probe a group of friends who attended boarding school with her.",,1,,15,19,6487
100002160,Person of Interest,,"Jim Caviezel, Michael Emerson, Taraji P. Henson, Kevin Chapman, Sarah Shahi, Amy Acker",United States,2016,5,"Crime TV Shows, TV Action & Adventure, TV Dramas",Ex-CIA agent John Reese and enigmatic billionaire Mr. Finch use software that can predict future events to prevent violent crimes before they occur.,,4,693,17,65,5548
100002161,Persona,"Lee Kyoungmi, Yim Pilsung, Jeon Go-woon, Kim Jong-kwan","Lee Ji-eun (IU), Bae Doona, Park Hae Soo, Kim Tae-hun, Shim Dal-gi, Lee Sung-wook, Jung Jun Won",South Korea,2019,1,"International TV Shows, Korean TV Shows, TV Dramas",An exploration of different personas in an eclectic collection of four works by critically acclaimed Korean directors.,359,4,,20,22,3496
100002162,PILI Fantasy: War of Dragons,,"Wang Hsi-hua, Lai Wei, Zhang Yu-quan, Chen Yu-kuan, Gao Ming-xiao, Tian Zhi-jie, Li Xiang-yu, Guo Ya-zhen, Zhan Yi-chun, Ye Yu-jia",,2019,1,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy","As turmoil looms in the Martial World, and the Eight Wonders of the Evil Dragon unleashes dark forces, who will emerge as the new warrior legend?",408,1,,11,14,4743
100002163,Pine Gap,Mat King,"Parker Sawyers, Jacqueline McKenzie, Steve Toussaint, Tess Haubrich, Stephen Curry, Lewis Fitz-Gerald, Mark Leonard Winter",Australia,2018,1,"International TV Shows, TV Dramas","At top-secret U.S.-Australian joint defense facility Pine Gap, fissures appear in the critical alliance as spies work with, and against, each other.",372,1,,7,13,4295
100002164,Pinky Malinky,,"Lucas Grabeel, Nathan Kress, Diamond White, Danny Jacobs, Retta, Colleen Smith, Vargus Mason, Lauren Tom, Robbie Daymond, Grey Griffin",United States,2019,3,"Kids' TV, TV Comedies","Pinky Malinky sees the bright side of everything, including being born a hot dog. With his BFFs in tow, this little wiener takes a bite out of life.",369,1,474,10,72,888
100002165,Pioneers of African-American Cinema,"Oscar Micheaux, Spencer Williams, Richard E. Norman, Richard Maurice",,United States,1946,1,TV Shows,This newly preserved collection features more than 20 films made by groundbreaking African American directors for black audiences from 1915 to 1946.,101,5,,19,17,7580
100002166,Pioneers: First Women Filmmakers*,,,,1925,1,TV Shows,"This collection restores films from women who tackled hot-button issues, transcended norms, and left a mark on the history of cinema and the industry.",,1,952,19,10,5919
100002167,PJ Masks,,"Jacob Ewaniuk, Kyle Breitkopf, Addison Holley","France, United Kingdom",2018,2,Kids' TV,"Three 6-year-old kids who live normal lives during the day become superheroes at night, fighting crime as a team known as PJ Masks.",864,1,,9,16,6093
100002168,Planet Earth II,,David Attenborough,United Kingdom,2016,1,"British TV Shows, Docuseries, Science & Nature TV","In this sequel to the Emmy-winning ""Planet Earth"" series, viewers are treated to rich and intimate views of the natural diversity of our planet.",,4,,6,23,4888
100002169,Planet Earth: The Complete Collection,Alastair Fothergill,David Attenborough,United Kingdom,2006,1,"British TV Shows, Docuseries, International TV Shows",This landmark series transports nature lovers from the Himalayan Mountains to the depths of the ocean and everywhere in between.,,3,239,6,19,2669
100002170,Playing with Fire,,"Jason Day, Margarita Rosa de Francisco, Carlos Ponce, Gaby Espino, Laura Perico, Alejandro Aguilar, Tony Plana, Marcelo Serrado, Leticia Huijara, Germán Quintero, Luis Alberti, Ricardo Vesga, Yuri Vargas, Álvaro Rodríguez, Juan David Restrepo",United States,2019,1,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",Three prosperous women – including a mother and her daughter – fall for a seductive man in Colombia's Coffee Triangle.,311,1,385,8,12,7425
100002171,Pocoyo,,"Stephen Fry, Alex Marty","Spain, United Kingdom",2017,4,"Kids' TV, Spanish-Language TV Shows",Discovery is the name of the game for friendly toddler Pocoyo in this lifelike and richly colored animated adventure series for preschoolers.,,1,,24,96,3542
100002172,Pokémon Journeys: The Series,,"Ikue Otani, Sarah Natochenny, Zeno Robinson, James Carter Cathcart, Michele Knotz, Cherami Leigh, Rodger Parsons, Ray Chase, Casey Mongillo",,2020,3,"Anime Series, Kids' TV, TV Action & Adventure","Young trainer Ash and his new friend Goh become research fellows at Professor Cerise's laboratory, traveling all over the world to learn about Pokémon.",,1,,7,45,8817
100002173,Pokémon the Series,,"Sarah Natochenny, Laurie Hymes, Jessica Paquet, Rosie Reyes, Alyson Leigh Rosenfeld, Marc Swint, Rodger Parsons",,2019,3,"Anime Series, Kids' TV","Ash and his Pikachu travel to the Alola region with his mother and enroll in the Pokémon school, where they confront the nefarious Team Skull.",703,8,,20,72,6238
100002174,Pokémon: Indigo League,,"Rica Matsumoto, Ikue Otani, Mayumi Iizuka, Megumi Hayashibara, Unsho Ishizuka",Japan,2000,1,"Anime Series, Kids' TV","Explore the world of Pokémon with 10-year-old Ash Ketchum and his partner, Pikachu, as they aim for Ash's ultimate goal: becoming a Pokémon master.",43,9,867,13,18,9115
100002175,Polly Pocket,,"Emily Tennant, Shannon Chan-Kent, Kazumi Evans, Patricia Drake, Rhona Rees, Ian Hanlin, Maryke Hendrikse, Vincent Tong, David Kaye, Ellen Kennedy","Canada, United States, Ireland",2020,2,Kids' TV,"After uncovering a magical locket that allows her to shrink in size, Polly and her friends set out on big adventures with petite power.",398,1,,22,48,1430
100002176,Ponysitters Club,,"Morgan Neundorf, Madeline Leon, Khiyla Aynne, Cailan Laine Punnewaert, Zyon Allen, Maya Franzoi, Victoria Tomazelli, Hugh Wilson, Diana Chrisman",Canada,2018,2,"Kids' TV, TV Dramas",A young horse enthusiast teams up with her best friends to rescue and rehabilitate animals on her family's beloved ranch.,,1,20,15,12,5299
100002177,Pop Team Epic,,,Japan,2018,1,"Anime Series, International TV Shows",This animated adaptation of the quirky four-panel comic brings the random exploits of Popuko and Pipimi to life.,63,8,960,16,8,7252
100002178,Popples,,"Erin Fitzgerald, Wendee Lee, Cassandra Morris, Cindy Robinson, Reba Buhr, Ben Diskin, Ezra Weisz, Karen Strassman","United States, France",2016,3,Kids' TV,"The adorable Best Popple Pals love helping their friends and neighbors, but every time they do it seems to backfire in hilarious ways.",,1,371,7,75,6853
100002179,Pororo - The Little Penguin,,,South Korea,2013,2,"Kids' TV, Korean TV Shows","On a tiny island, Pororo the penguin has fun adventures with his friends Eddy the fox, Loopy the beaver, Poby the polar bear and Crong the dinosaur.",,5,,23,18,1659
100002180,Portlandia,,"Fred Armisen, Carrie Brownstein",United States,2018,8,TV Comedies,"Fred Armisen and Carrie Brownstein send up the residents of Portland, Ore. Typical targets include artisanal light bulbs and feminist bookstores.",,1,,21,72,6376
100002181,Pose,,"Mj Rodriguez, Billy Porter, Evan Peters, Kate Mara, James Van Der Beek, Dominique Jackson, Angelica Ross, Hailie Sahar, Ryan Jamaal Swain, Indya Moore, Dyllon Burnside",United States,2019,2,TV Dramas,"In 1987 New York, LGBTQ ball fixture Blanca starts her own house, soon becoming mother to a gifted dancer and a sex worker in love with a yuppie client.",476,7,,17,48,7188
100002182,Possessed,,"Song Sae-byeok, Go Joon-hee, Youn Jung-hoon, Jo Han-sun, Lee Won-jong, Park Gene-woo, Kwon Hyuk-hyun, Park Sang-min",South Korea,2019,1,"Crime TV Shows, International TV Shows, Korean TV Shows",A reluctant clairvoyant joins forces with a brusque police detective hiding a soft heart to help him solve criminal cases using her psychic abilities.,,1,,23,18,4032
100002183,Powder,,"Manish Chaudhary, Pankaj Tripathi, Geetika Tyagi, Rahul Bagga",India,2010,1,"Crime TV Shows, International TV Shows, TV Dramas","Two men who grew up in Mumbai's slums are drawn into the city's brutal narcotics trade, where they fight on opposite sides of the law.",732,1,623,7,23,2805
100002184,Power Battle Watch Car,,"Sang-hyun Um, Tae-yeol Jeon, Yeong-wung Jeong, Hye-won Jeong, Yong-woo Shin, Jin-hong Bae, Do-hyeong Nam, Min-kyu Lee",,2016,1,"Kids' TV, Korean TV Shows","Jino and his Watch Car, Bluewill, compete in the Battle League to become world champions. Meanwhile, a dark force threatens to destroy them all.",798,1,263,15,24,8789
100002185,Power Players,,"Kieran Walton, Carlos Salazar, Greg Chun, Jamieson Price, Reba Buhr, Todd Haberkorn, Landon McDonald, Scott Whyte, Paul Haapaniemi","United States, France",2020,2,Kids' TV,A kid transforms into an action figure-sized superhero and teams with his toys in a fight against a villainous robot to save the world.,816,1,,17,48,3983
100002186,Power Rangers Beast Morphers,,"Rorrie D. Travis, Jazz Baduwalia, Jacqueline Scislowski, Abraham Rodríguez, Teuila Blakely, Kristina Ho, Cosme Flores, Kevin Copeland",United States,2020,2,Kids' TV,A new breed of secret agents must stop a ruthless computer virus and its minions from stealing the unlimited clean energy source that created them.,,8,,8,14,6190
100002187,Power Rangers Dino Charge,,"Brennan Mejia, Camille Hyde, Yoshi Sudarso, Michael Taber, James Davies, Claire Blackwelder",United States,2015,1,Kids' TV,"In the time of dinosaurs, the ancient and powerful Energems were lost on Earth, and now the evil bounty hunter Sledge has returned to find them.",76,1,879,11,10,1077
100002188,Power Rangers Dino Super Charge,,"Brennan Mejia, Camille Hyde, Yoshi Sudarso, Michael Taber, James Davies, Claire Blackwelder",,2016,1,Kids' TV,Just when you thought the Rangers' mission was accomplished there's an even more difficult challenge for them to face with the arrival of a new enemy.,474,1,,18,15,1886
100002189,Power Rangers Dino Thunder,,"James Napier, Kevin Duhaney, Emma Lahana, Jason David Frank, Jeffrey Parazzo, Katrina Devine, Tom Hern, Miriama Smith, Latham Gaines, James Gaylyn",United States,2004,1,Kids' TV,"Dr. Tommy Oliver returns when his students discover the Dino Gems that morph them into the Dino Power Rangers, enabling them to stop the evil Mesogog.",,1,,24,24,3420
100002190,Power Rangers in Space,,"Tracy Lynn Cruz, Patricia Ja Lee, Christopher Khayman Lee, Justin Nimmo, Roger Velasco, Selwyn Ward, Melody Perkins, Paul Schrier, Jason Narvy, Mioko Fujiwara, Soichiro Hoshi, Yuji Kishimoto, Sanae Kobayashi, Tsuyoshi Takishita, Lex Lang","United States, France, Japan",1998,1,Kids' TV,"With the Power Chamber destroyed, former Turbo Power Rangers T.J., Cassie, Carlos and Ashley search for Zordon, who's been abducted by Dark Specter.",619,1,,14,18,8363
100002191,Power Rangers Jungle Fury,,"Jason Smith, Aljin Abella, Anna Hutchison, David de Lautour, Nikolai Nikolaeff, Sarah Thomson, Bede Skinner, Holly Shanahan, Kelson Henderson, Richard Simpson, Cameron Rhodes, Elisabeth Easther, Mark Wright, Derek Judge",United States,2008,1,Kids' TV,The Power Rangers travel to California in search of their new master and find him running a pizza parlor – so they join the staff to be trained.,722,2,14,25,16,4414
100002192,Power Rangers Lightspeed Rescue,,"Michael Chaturantabut, Sean CW Johnson, Alison MacInnis, Keith Robinson, Sasha Craig, Monica Louwerens, Rhett Fisher, Ron Roggé, Jennifer L. Yen, Kim Strauss","France, Japan, United States",2000,1,Kids' TV,"As demons rumble from their graves beneath Mariner Bay, a government organization called Lightspeed recruits five civilians to defend the city.",,1,,13,20,8339
100002193,Power Rangers Lost Galaxy,,"Archie Kao, Reggie Rolle, Danny Slavin, Valerie Vernon, Cerina Vincent, Russell Lawrence, Amy Miller, Melody Perkins, Kazuki Maehara, Eri Tanaka, Terence J. Rotolo, Hiroshi Tsuchida, Tom Whyte, Bob Papenbrook, Mari Maruta","United States, France, Japan",1999,1,Kids' TV,"Five teenagers, transformed by the mystical powers of the Quasar Sabers into the Galaxy Power Rangers, battle the evil Scorpius and Captain Mutiny.",,1,857,20,25,7298
100002194,Power Rangers Mystic Force,,"Firass Dirani, Angie Diaz, Richard Brancatisano, Melanie Vallejo, Nic Sampson, John Tui, Peta Rutter, Antonia Prebble, Barnie Duncan, Kelson Henderson, Donogh Rees, Geoff Dolan, Holly Shanahan",United States,2006,1,Kids' TV,"When the wicked Undead Army is unleashed, sorceress Udonna empowers five teenagers – the Mystic Force Power Rangers – to save mankind.",623,1,340,22,18,3369
100002195,Power Rangers Ninja Steel,,"William Shewfelt, Nico Greetham, Zoe Robins, Peter Sudarso, Chrysti Ane, Caleb Bendit, Chris Reid, Kelson Henderson",United States,2018,2,Kids' TV,A new generation of teen heroes uses superhuman ninja powers to battle the intergalactic villain Galvanax and save Earth from destruction.,505,1,505,8,30,4754
100002196,Power Rangers Ninja Storm,,"Pua Magasiva, Sally Martin, Glenn McMillan, Adam Tuominen, Jorgito Vargas Jr., Jason Chan, Katrina Browne, Katrina Devine, Grant McFarland, Peter Rowley, Megan Nicol, Bruce Hopkins","United States, New Zealand",2003,1,Kids' TV,"When the elite warriors from the Wind Ninja Academy are captured by the evil Lothor, Shane, Tori and Waldo become Wind Power Rangers to fight back.",,1,,6,24,4915
100002197,Power Rangers Operation Overdrive,,"James Maclurcan, Caitlin Murphy, Samuell Benta, Rhoda Montemayor, Gareth Yuen, Dwayne Cameron, Rod Lousich, David Weatherley, Kelson Henderson, Gerald Urquhart, Ria Vandervis, Mark Ferguson","United States, New Zealand, Japan",2007,1,Kids' TV,"To keep powerful jewels from falling into the hands of two wicked brothers, five young Power Rangers set out on a dangerous global adventure.",,1,258,20,15,3557
100002198,Power Rangers RPM,,"Eka Darville, Ari Boyland, Rose McIver, Milo Cawthorne, Daniel Ewing, Mike Ginn, Li Ming Hu, Olivia Tennet, James Gaylyn, Adelaide Kane, Andrew Laing, Charlie McDermott, Mark Mitchinson",United States,2009,1,Kids' TV,"The Power Rangers' new member, Dillon, isn't sure he wants to be on the team until he has a dream that sets the Rangers into action.",70,1,,19,20,176
100002199,Power Rangers S.P.D.,,"Brandon Jay McLaren, Chris Violette, Matt Austin, Monica May, Alycia Purrott, John Tui, Rene Naufahu, Michelle Langstone, Barnie Duncan, Kelson Henderson, Jim McLarty, Olivia James-Baird, Josephine Davison, Derek Judge, James Gaylyn","United States, New Zealand",2005,1,Kids' TV,"When the Troobian Empire attacks Earth, the B-Squad Power Rangers Space Patrol Delta morphs into action to squash the alien threat and save the world.",676,1,,17,24,2414
100002200,Power Rangers Samurai,,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Rene Naufahu, Jeff Szusterman, Felix Ryan, Paul Schrier",United States,2011,1,Kids' TV,"A new generation of Power Rangers must master the Symbols of Samurai Power, which give them control over the Earth's elements to battle dark forces.",566,1,673,25,20,8014
100002201,Power Rangers Super Megaforce,,"Andrew M. Gray, Ciara Hanna, John Mark Loudermilk, Christina Masterson, Azim Rizk, Geoff Dolan, Shailesh Prajapati, Ian Harcourt, Estevez Gillespie, Jason Hood",,2014,1,Kids' TV,"Armed with a key that allows them to morph into any team of Legendary Rangers from the past, the Super Megaforce Rangers fight ruthless Prince Vekar.",,1,,21,14,7948
100002202,Power Rangers Super Samurai,,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Steven Skyler, Rene Naufahu, Felix Ryan, Paul Schrier, Jeff Szusterman, Kate Elliott, Ricardo Medina Jr., Derek Judge, Stig Alred",,2012,1,Kids' TV,"The Samurai Power Rangers continue their battle against the evil Master Xandred, who has now joined forces with the malevolent Serrator.",,1,,13,22,5590
100002203,Power Rangers Time Force,,"Jason Faunt, Erin Cahill, Kevin Kleinberg, Deborah Estelle Phillips, Michael Copon, Daniel Southworth, Vernon Wells, Kate Sheldon, Edward Lawrence Albert, Brianne Siddall, Terence J. Rotolo, Eddie Frierson",United States,2001,1,Kids' TV,"The team launches a new campaign against evil in the year 3000, when the imprisoned criminal mastermind Ransik is freed by his daughter.",792,1,,6,22,5964
100002204,Power Rangers Turbo,,"Johnny Yong Bosch, Nakia Burrise, Blake Foster, Jason David Frank, Catherine Sutherland, Carol Hoyt, Jason Narvy, Paul Schrier, Gregg Bullock, Hilary Shepard, Tracy Lynn Cruz, Patricia Ja Lee, Roger Velasco, Selwyn Ward, Donene Kistler","United States, France, Japan",1997,1,Kids' TV,"The Rangers use high-tech battle cars to take on Queen Divatox and her Divazords, who mount an attack on the Rangers' beloved Angel Grove.",,9,114,15,24,1294
100002205,Power Rangers Wild Force,,"Ricardo Medina Jr., Alyson Kiperman, Phillip Jeanmarie, Jessica Rey, Jack Guzman, Phillip Andrew, Ann Marie Crouch, Ilia Volok, Sin Wong, Danny Wayne, Terence J. Rotolo","United States, Netherlands, Japan, France",2002,1,Kids' TV,"Raised in the wilderness, young Cole Evans leads the Wild Force Power Rangers as they summon their animal powers to battle the evil Master Org.",,1,618,12,8,6803
100002206,Power Rangers Zeo,,"Catherine Sutherland, Nakia Burrise, Steve Cardenas, Johnny Yong Bosch, Jason David Frank, David Yost, Austin St. John, Paul Schrier, Jason Narvy, Namihei Koshige, Danny Wayne, Akira Madden, David Stenstrom, Tadahiro Nakamura, Kerrigan Mahan","United States, France, Japan",1996,1,Kids' TV,"This ""Mighty Morphin Power Rangers"" spinoff finds Tommy and the gang battling new enemies, using abilities acquired from the Zeo Crystal.",882,10,,24,16,4134
100002207,Power Rangers: Megaforce,,"Andrew M. Gray, Ciara Hanna, John Mark Loudermilk, Christina Masterson, Azim Rizk, Shailesh Prajapati, Ian Harcourt",United States,2013,1,Kids' TV,"When Earth is threatened by a massive alien invasion, the planet's supernatural guardian calls upon five teenagers to form the ultimate defense team.",815,7,712,11,8,1532
100002208,Prank Encounters,,Gaten Matarazzo,United States,2019,1,"Reality TV, TV Comedies, TV Horror",Monstrous frights meet hilarious reveals on this hidden-camera prank show as real people become the stars of their own full-blown horror movie.,,1,,22,23,88
100002209,President,,"Su-jong Choi, Hee-Ra Ha, Jay Kim, Ji-hye Wang, Shin-il Kang",South Korea,2010,1,"International TV Shows, Korean TV Shows, TV Dramas","An ambitious, talented politician embarks on an intense journey toward winning the presidency while juggling his complicated family affairs.",556,1,,10,6,2175
100002210,Pretend It’s a City,,Fran Lebowitz,United States,2021,1,Docuseries,"Wander the New York City streets and fascinating mind of wry writer, humorist and raconteur Fran Lebowitz as she sits down with Martin Scorsese.",797,1,,7,20,1114
100002211,Pretty Man,,"Sierra Li, Dylan Xiong, Yu Yi Jie, Zhao Yao Ke, Tien Hsin",,2018,1,"International TV Shows, Romantic TV Shows, TV Dramas","Doomed by misunderstandings, two middle-school classmates miss their shot at love – but a twist of fate brings them together years later.",,6,,9,11,5094
100002212,Prince Jai Aur Dumdaar Viru,Bhavik Thakore,,,2017,1,"Kids' TV, TV Comedies","A prince and a commoner who are best friends keep having to thwart the plots of the prince's scheming, ambitious minister.",300,3,,23,14,2371
100002213,Prince of Peoria,,"Gavin Lewis, Theodore Barnes, Shelby Simmons, Cynthia Kaye McWilliams",United States,2019,2,"Kids' TV, TV Comedies",A prankster prince who wants to experience life as an ordinary teen leaves his kingdom to live incognito with a single mom and her studious son.,111,6,107,11,28,7266
100002214,Prison Playbook,,"Hae-soo Park, Kyung-ho Jung, Dong-il Sung, Krystal Jung, Soo-jeong Ye, Jae-sung Jung, Hoon-jin Lee, Kyoo-hyung Lee, Ho-cheol Lee, Chang-hwan Ahn, Kyung-nam Kim",South Korea,2017,1,"International TV Shows, Korean TV Shows, TV Comedies","With his major league baseball debut right around the corner, a star pitcher lands in prison and must learn to navigate his new world.",371,9,654,8,6,6975
100002215,Private Lives,,"Seohyun, Ko Kyung-pyo, Kim Hyo-jin, Kim Young-min, Tae Won-seok, Song Sun-mi, Park Seong-geun, Jang Jin-hee, Yoon Sa-bong, Lee Hak-ju, Song Sang-eun, Jang Won-hyeok, Yoo Hee-je, Min Zio, Kim Min-sang, Kim Ba-da, Cha Soo-yeon",South Korea,2020,1,"Crime TV Shows, International TV Shows, TV Dramas","In a world where data is no longer private, con artists uncover a sinister surveillance scheme headed by the government and a greedy corporation.",925,1,161,21,10,4166
100002216,Private Practice,,"Kate Walsh, Tim Daly, Audra McDonald, Paul Adelstein, Taye Diggs, Amy Brenneman, KaDee Strickland, Chris Lowell, Brian Benben",United States,2012,6,"TV Comedies, TV Dramas","At Oceanside Wellness Center, Dr. Addison Montgomery deals with competing personalities in the new world of holistic medicine.",,10,,7,42,6450
100002217,Prohibition: A Film by Ken Burns and Lynn Novick,,Peter Coyote,United States,2011,1,"Crime TV Shows, Docuseries","Ken Burns's documentary traces the passage of the 18th Amendment, the social and legal effects of prohibiting alcohol, and the repeal of Prohibition.",666,1,156,6,24,2781
100002218,Project Mc²,,"Mika Abdalla, Genneya Walton, Victoria Vida, Ysa Penarejo, Belle Shouse, Alyssa Lynch, Danica McKellar, Maddie Phillips, Sarah Desjardins",United States,2017,6,Kids' TV,Teenage spy McKeyla teams up with three other super-smart girls to become secret agents who use their science and tech skills to save the day.,822,8,,8,150,9464
