1,,,,,,,,
100018995,13,7,,,,,,
100018996,12,2,10,3,,,,
100018997,3,4,,,,,,
100018998,4,,,,,,,
100018999,6,,,,,,,
100019000,15,6,11,,,,,
100019001,8,9,13,3,,,,
100019002,10,,,,,,,
100019003,10,,,,,,,
100019004,14,16,,8,,,,
100019005,7,,,,,,,
100019006,15,12,,,,,,
100019007,15,4,,,,,,
100019008,13,4,,15,,,,
100019009,15,,3,16,,,,
100019010,2,4,,12,,,,
100019011,4,5,,6,,,,
100019012,2,14,,,,,,
100019013,15,,1,6,,,,
100019014,13,,15,16,,,,
100019015,9,,15,3,,,,
100019016,1,,3,,,,,
100019017,15,,9,5,,,,
100019018,2,13,,,,,,
100019019,5,6,,10,,,,
100019020,10,5,,2,,,,
100019021,7,,,11,,,,
100019022,11,,15,10,,,,
100019023,13,,,6,,,,
100019024,7,,8,10,,,,
100019025,10,4,15,,,,,
100019026,10,5,,12,,,,
100019027,3,13,,14,,,,
100019028,8,,5,16,,,,
100019029,1,8,15,10,,,,
100019030,10,,6,5,,,,
100019031,3,4,10,2,,,,
100019032,15,1,,,,,,
100019033,6,,,12,,,,
100019034,11,,5,3,,,,
100019035,2,,,13,,,,
100019036,1,7,,16,,,,
100019037,9,13,,,,,,
100019038,9,14,,11,,,,
100019039,15,5,7,6,,,,
100019040,3,,,12,,,,
100019041,2,3,,,,,,
100019042,14,12,16,,,,,
100019043,13,5,7,,,,,
100019044,4,16,,,,,,
100019045,8,,5,,,,,
100019046,1,,3,12,,,,
100019047,14,12,,15,,,,
100019048,1,3,,9,,,,
100019049,2,,4,,,,,
100019050,11,1,3,16,,,,
100019051,13,8,9,4,,,,
100019052,11,1,7,10,,,,
100019053,3,,13,9,,,,
100019054,12,7,,14,,,,
100019055,12,9,,,,,,
100019056,12,10,15,,,,,
100019057,12,,5,,,,,
100019058,8,3,14,,,,,
100019059,7,8,,4,,,,
100019060,13,1,,16,,,,
100019061,10,,,15,,,,
100019062,5,,6,9,,,,
100019063,1,15,14,,,,,
100019064,4,,,,,,,
100019065,12,,8,1,,,,
100019066,7,12,,,,,,
100019067,5,,,,,,,
100019068,16,,,,,,,
100019069,9,11,12,,,,,
100019070,1,13,14,,,,,
100019071,11,,6,10,,,,
100019072,9,,,1,,,,
100019073,5,16,,14,,,,
100019074,13,,12,,,,,
100019075,13,,,,,,,
100019076,6,9,12,,,,,
100019077,1,3,15,,,,,
100019078,5,,,8,,,,
100019079,6,2,7,15,,,,
100019080,7,,9,12,,,,
100019081,13,,,,,,,
100019082,4,10,,,,,,
100019083,11,2,,,,,,
100019084,4,10,,16,,,,
100019085,10,12,,,,,,
100019086,3,,,5,,,,
100019087,11,15,16,5,,,,
100019088,15,16,,,,,,
100019089,14,4,2,,,,,
100019090,3,,,,,,,
100019091,10,1,,,,,,
100019092,4,,,3,,,,
100019093,8,,,14,,,,
100019094,7,6,11,,,,,
100019095,5,1,,,,,,
100019096,8,10,,12,,,,
100019097,15,5,,3,,,,
100019098,9,2,8,,,,,
100019099,9,10,,15,,,,
100019100,5,3,,,,,,
100019101,11,,,7,,,,
100019102,16,3,,,,,,
100019103,10,,,12,,,,
100019104,5,1,,14,,,,
100019105,7,2,,,,,,
100019106,14,,,,,,,
100019107,15,7,16,,,,,
100019108,8,6,,16,,,,
100019109,11,6,,2,,,,
100019110,13,,3,2,,,,
100019111,3,,8,,,,,
100019112,1,10,13,,,,,
100019113,6,11,,,,,,
100019114,5,12,,11,,,,
100019115,1,14,,,,,,
100019116,12,,,,,,,
100019117,2,4,7,,,,,
100019118,3,13,6,10,,,,
100019119,7,11,6,14,,,,
100019120,14,11,,,,,,
100019121,1,,3,16,,,,
100019122,12,13,15,1,,,,
100019123,1,4,,3,,,,
100019124,3,15,,10,,,,
100019125,13,14,,,,,,
100019126,16,10,,11,,,,
100019127,2,,,,,,,
100019128,10,,6,,,,,
100019129,9,,,,,,,
100019130,11,,5,,,,,
100019131,16,,11,8,,,,
100019132,1,12,,,,,,
100019133,4,,,,,,,
100019134,12,,,2,,,,
100019135,15,,,4,,,,
100019136,15,2,5,14,,,,
100019137,13,,15,4,,,,
100019138,15,8,13,6,,,,
100019139,10,12,16,,,,,
100019140,7,14,16,,,,,
100019141,13,,14,8,,,,
100019142,13,10,9,8,,,,
100019143,3,1,,,,,,
100019144,12,,13,,,,,
100019145,10,16,5,14,,,,
100019146,12,3,,9,,,,
100019147,13,,,1,,,,
100019148,2,15,6,,,,,
100019149,10,5,,,,,,
100019150,4,,,9,,,,
100019151,7,9,3,10,,,,
100019152,1,6,2,,,,,
100019153,10,,13,,,,,
100019154,2,10,1,,,,,
100019155,6,16,,14,,,,
100019156,7,9,,2,,,,
100019157,11,7,12,15,,,,
100019158,12,,7,,,,,
100019159,7,4,,,,,,
100019160,14,7,,,,,,
100019161,5,6,,16,,,,
100019162,15,12,,7,,,,
100019163,10,2,,1,,,,
100019164,1,15,14,,,,,
100019165,6,2,13,8,,,,
100019166,1,4,13,11,,,,
100019167,12,14,11,,,,,
100019168,15,16,,8,,,,
100019169,3,,10,,,,,
100019170,8,,,,,,,
100019171,6,2,7,13,,,,
100019172,13,16,,,,,,
100019173,16,,,9,,,,
100019174,11,7,,8,,,,
100019175,3,12,8,,,,,
100019176,1,,15,4,,,,
100019177,8,1,15,,,,,
100019178,4,8,,,,,,
100019179,2,15,11,14,,,,
100019180,8,,3,4,,,,
100019181,6,,,,,,,
100019182,6,9,5,11,,,,
100019183,15,9,,10,,,,
100019184,2,14,6,11,,,,
100019185,9,16,3,1,,,,
100019186,12,,,7,,,,
100019187,15,,11,,,,,
100019188,3,,,,,,,
100019189,13,,1,,,,,
100019190,13,,4,,,,,
100019191,9,5,,,,,,
100019192,13,,5,,,,,
100019193,10,14,,6,,,,
100019194,10,,,5,,,,
100019195,4,,7,13,,,,
100019196,15,5,13,,,,,
100019197,15,6,,,,,,
100019198,12,1,9,3,,,,
100019199,16,4,3,6,,,,
100019200,6,,,10,,,,
100019201,15,3,,10,,,,
100019202,8,3,13,16,,,,
100019203,5,,,2,,,,
100019204,2,3,,10,,,,
100019205,9,14,,11,,,,
100019206,13,,,16,,,,
100019207,6,,,8,,,,
100019208,13,6,14,8,,,,
100019209,9,5,6,16,,,,
100019210,14,,3,,,,,
100019211,10,,9,,,,,
100019212,11,,,,,,,
100019213,13,8,,15,,,,
100019214,3,15,5,,,,,
100019215,4,12,6,3,,,,
100019216,9,14,,,,,,
100019217,5,,14,,,,,
100019218,13,4,9,,,,,
100019219,13,4,12,16,,,,
100019220,15,9,13,7,,,,
100019221,10,5,4,,,,,
100019222,15,,10,13,,,,
100019223,14,9,2,,,,,
100019224,14,16,13,2,,,,
100019225,9,,,1,,,,
100019226,7,16,8,,,,,
100019227,7,,16,,,,,
100019228,13,15,3,8,,,,
100019229,2,,1,,,,,
100019230,15,7,11,,,,,
100019231,8,,7,,,,,
100019232,11,13,10,12,,,,
100019233,5,,,,,,,
100019234,14,8,12,16,,,,
100019235,13,15,,,,,,
100019236,11,4,,,,,,
100019237,16,2,,12,,,,
100019238,16,,,14,,,,
100019239,4,,2,8,,,,
100019240,9,,7,8,,,,
100019241,3,5,,,,,,
100019242,16,9,,15,,,,
100019243,14,3,15,,,,,
100019244,14,5,12,,,,,
100019245,1,2,15,,,,,
100019246,9,,16,8,,,,
100019247,9,15,3,4,,,,
100019248,6,1,,4,,,,
100019249,16,9,,,,,,
100019250,4,11,13,,,,,
100019251,12,10,3,,,,,
100019252,13,12,,,,,,
100019253,7,8,15,4,,,,
100019254,2,9,3,10,,,,
100019255,3,,,2,,,,
100019256,6,1,,,,,,
100019257,3,15,8,2,,,,
100019258,10,,12,,,,,
100019259,9,13,7,,,,,
100019260,13,,,9,,,,
100019261,11,,12,,,,,
100019262,2,,,7,,,,
100019263,6,,9,,,,,
100019264,14,1,,,,,,
100019265,8,,,,,,,
100019266,16,14,,13,,,,
100019267,4,,1,,,,,
100019268,3,2,,,,,,
100019269,9,10,,,,,,
100019270,9,,,,,,,
100019271,4,3,,1,,,,
100019272,13,,1,7,,,,
100019273,14,,15,,,,,
100019274,11,,14,,,,,
100019275,13,,16,8,,,,
100019276,4,11,,,,,,
100019277,5,,9,1,,,,
100019278,5,,,,,,,
100019279,14,,,12,,,,
100019280,13,,,5,,,,
100019281,2,8,9,15,,,,
100019282,13,,14,11,,,,
100019283,6,15,,3,,,,
100019284,11,,,,,,,
100019285,4,7,8,,,,,
100019286,16,9,,14,,,,
100019287,6,,,,,,,
100019288,8,16,,9,,,,
100019289,11,3,16,,,,,
100019290,5,,1,3,,,,
100019291,2,,8,,,,,
100019292,5,,11,,,,,
100019293,5,,9,13,,,,
100019294,7,,9,12,,,,
100019295,2,13,,10,,,,
100019296,8,7,,10,,,,
100019297,4,,,,,,,
100019298,3,6,,4,,,,
100019299,9,,,,,,,
100019300,12,,8,4,,,,
100019301,5,,9,,,,,
100019302,14,10,,11,,,,
100019303,10,1,,,,,,
100019304,7,,,,,,,
100019305,16,15,,8,,,,
100019306,7,,,16,,,,
100019307,1,12,6,,,,,
100019308,13,,12,10,,,,
100019309,10,6,4,,,,,
100019310,5,12,,4,,,,
100019311,3,,,,,,,
100019312,7,,8,,,,,
100019313,8,5,,9,,,,
100019314,8,6,3,1,,,,
100019315,2,12,8,4,,,,
100019316,12,,,4,,,,
100019317,7,12,,,,,,
100019318,15,5,,11,,,,
100019319,9,,7,8,,,,
100019320,13,5,,3,,,,
100019321,2,8,,4,,,,
100019322,16,,1,,,,,
100019323,9,5,3,14,,,,
100019324,4,,12,10,,,,
100019325,4,,11,,,,,
100019326,11,9,,,,,,
100019327,16,13,11,,,,,
100019328,14,,16,,,,,
100019329,2,11,,,,,,
100019330,13,11,,15,,,,
100019331,5,2,,4,,,,
100019332,11,,,14,,,,
100019333,14,8,6,3,,,,
100019334,15,5,11,6,,,,
100019335,4,,,,,,,
100019336,16,,13,,,,,
100019337,14,11,,12,,,,
100019338,16,8,,,,,,
100019339,9,4,,,,,,
100019340,9,10,,1,,,,
100019341,1,,,5,,,,
100019342,6,,4,,,,,
100019343,12,,7,9,,,,
100019344,15,,11,1,,,,
100019345,10,,6,,,,,
100019346,15,,,,,,,
100019347,1,13,7,,,,,
100019348,15,8,13,7,,,,
100019349,6,10,,,,,,
100019350,2,14,,10,,,,
100019351,10,,,3,,,,
100019352,14,11,,,,,,
100019353,5,7,,,,,,
100019354,6,13,2,,,,,
100019355,5,,10,12,,,,
100019356,6,13,1,,,,,
100019357,11,12,16,8,,,,
100019358,4,7,5,13,,,,
100019359,7,,9,,,,,
100019360,3,,14,8,,,,
100019361,7,,5,14,,,,
100019362,8,9,11,,,,,
100019363,6,5,,,,,,
100019364,7,,,,,,,
100019365,7,,15,,,,,
100019366,16,,,12,,,,
100019367,16,,10,,,,,
100019368,4,1,,,,,,
100019369,8,11,,,,,,
100019370,12,,10,9,,,,
100019371,8,1,,3,,,,
100019372,11,,2,,,,,
100019373,10,9,,14,,,,
100019374,7,10,,,,,,
100019375,3,,,2,,,,
100019376,10,14,1,,,,,
100019377,15,,4,10,,,,
100019378,10,16,15,,,,,
100019379,1,,4,,,,,
100019380,9,7,16,,,,,
100019381,12,14,,,,,,
100019382,9,,16,14,,,,
100019383,4,15,,10,,,,
100019384,6,,,13,,,,
100019385,8,,,15,,,,
100019386,14,,2,10,,,,
100019387,11,6,,14,,,,
100019388,4,7,9,3,,,,
100019389,14,3,,,,,,
100019390,1,3,,6,,,,
100019391,11,,,2,,,,
100019392,8,14,,,,,,
100019393,1,15,,14,,,,
100019394,11,,13,16,,,,
100019395,16,,4,13,,,,
100019396,9,13,11,10,,,,
100019397,6,,,1,,,,
100019398,11,,,,,,,
100019399,12,,,2,,,,
100019400,7,,1,6,,,,
100019401,12,,,7,,,,
100019402,16,9,14,,,,,
100019403,3,,,,,,,
100019404,11,16,,15,,,,
100019405,9,8,11,,,,,
100019406,1,8,3,7,,,,
100019407,10,8,4,,,,,
100019408,10,8,,5,,,,
100019409,16,,5,,,,,
100019410,16,,11,13,,,,
100019411,16,8,,13,,,,
100019412,7,16,,,,,,
100019413,4,12,15,,,,,
100019414,9,,11,,,,,
100019415,11,6,4,,,,,
100019416,8,,,,,,,
100019417,2,5,,12,,,,
100019418,16,,,7,,,,
100019419,12,,7,4,,,,
100019420,9,6,,,,,,
100019421,4,7,5,,,,,
100019422,12,,5,11,,,,
100019423,7,1,,15,,,,
100019424,5,7,6,,,,,
100019425,4,,14,16,,,,
100019426,14,10,,,,,,
100019427,5,,3,10,,,,
100019428,1,,7,,,,,
100019429,4,14,,,,,,
100019430,12,5,,10,,,,
100019431,2,16,,,,,,
100019432,3,7,,,,,,
100019433,11,1,,,,,,
100019434,7,9,,13,,,,
100019435,13,,16,3,,,,
100019436,3,,6,10,,,,
100019437,13,8,11,,,,,
100019438,14,,,3,,,,
100019439,4,8,9,,,,,
100019440,3,,10,,,,,
100019441,12,,15,,,,,
100019442,9,,11,,,,,
100019443,1,,15,,,,,
100019444,13,,2,6,,,,
100019445,11,10,14,,,,,
100019446,10,,9,,,,,
100019447,6,16,,2,,,,
100019448,5,9,10,2,,,,
100019449,16,,11,,,,,
100019450,9,,10,,,,,
100019451,8,,15,,,,,
100019452,5,6,,14,,,,
100019453,6,,2,,,,,
100019454,8,11,7,,,,,
100019455,11,,3,1,,,,
100019456,6,13,,,,,,
100019457,5,,,14,,,,
100019458,4,14,12,3,,,,
100019459,9,12,,8,,,,
100019460,2,9,14,,,,,
100019461,16,12,,,,,,
100019462,13,12,,,,,,
100019463,11,12,10,,,,,
100019464,16,13,,,,,,
100019465,14,2,11,6,,,,
100019466,16,10,,,,,,
100019467,7,1,,,,,,
100019468,13,,7,4,,,,
100019469,6,,8,15,,,,
100019470,15,10,4,,,,,
100019471,2,11,,,,,,
100019472,13,5,,10,,,,
100019473,6,,,,,,,
100019474,7,6,5,16,,,,
100019475,11,,,13,,,,
100019476,3,,9,2,,,,
100019477,8,10,7,,,,,
100019478,2,6,3,10,,,,
100019479,13,,7,,,,,
100019480,9,3,14,2,,,,
100019481,8,1,4,,,,,
100019482,15,6,16,,,,,
100019483,12,,,,,,,
100019484,16,,3,12,,,,
100019485,1,16,8,12,,,,
100019486,14,15,5,11,,,,
100019487,5,11,8,7,,,,
100019488,11,15,,,,,,
100019489,13,8,1,,,,,
100019490,15,6,,,,,,
100019491,5,,13,,,,,
100019492,13,6,4,1,,,,
100019493,16,2,,,,,,
100019494,10,1,,2,,,,
100019495,10,2,16,6,,,,
100019496,13,16,1,,,,,
100019497,9,5,14,,,,,
100019498,2,,1,14,,,,
100019499,15,,1,10,,,,
100019500,2,11,3,1,,,,
100019501,8,,4,6,,,,
100019502,12,1,,8,,,,
100019503,8,6,,14,,,,
100019504,13,3,2,12,,,,
100019505,4,,7,15,,,,
100019506,3,2,,,,,,
100019507,8,,,,,,,
100019508,3,,16,13,,,,
100019509,15,,,,,,,
100019510,5,8,2,4,,,,
100019511,6,,,,,,,
100019512,16,8,11,,,,,
100019513,6,3,,,,,,
100019514,1,,,,,,,
100019515,14,3,,2,,,,
100019516,10,4,,,,,,
100019517,12,3,4,10,,,,
100019518,13,,2,14,,,,
100019519,12,4,,1,,,,
100019520,4,,,,,,,
100019521,2,10,,9,,,,
100019522,8,,16,1,,,,
100019523,4,,9,,,,,
100019524,13,6,16,15,,,,
100019525,16,,,,,,,
100019526,3,,7,12,,,,
100019527,11,2,8,,,,,
100019528,14,,,,,,,
100019529,5,3,11,14,,,,
100019530,9,7,,15,,,,
100019531,9,16,12,,,,,
100019532,7,,,6,,,,
100019533,1,,3,,,,,
100019534,11,15,,,,,,
100019535,4,,,1,,,,
100019536,10,3,,,,,,
100019537,15,16,10,5,,,,
100019538,3,,10,7,,,,
100019539,15,3,,1,,,,
100019540,11,,,10,,,,
100019541,2,16,3,,,,,
100019542,15,,,,,,,
100019543,7,6,,,,,,
100019544,1,,12,2,,,,
100019545,13,,6,,,,,
100019546,14,4,,13,,,,
100019547,9,11,12,,,,,
100019548,1,11,,,,,,
100019549,3,5,,1,,,,
100019550,1,,3,7,,,,
100019551,6,,,5,,,,
100019552,12,7,10,,,,,
100019553,9,12,7,,,,,
100019554,7,16,8,,,,,
100019555,5,7,11,,,,,
100019556,14,,3,1,,,,
100019557,15,12,10,9,,,,
100019558,12,,11,,,,,
100019559,15,,,11,,,,
100019560,16,,,,,,,
100019561,6,10,2,12,,,,
100019562,12,9,7,,,,,
100019563,1,3,5,,,,,
100019564,13,,,,,,,
100019565,3,15,,4,,,,
100019566,13,,14,2,,,,
100019567,13,,,3,,,,
100019568,1,,6,3,,,,
100019569,2,6,,,,,,
100019570,8,5,3,4,,,,
100019571,9,,6,3,,,,
100019572,5,,,16,,,,
100019573,2,,7,,,,,
100019574,2,,14,9,,,,
100019575,7,,,11,,,,
100019576,14,13,16,11,,,,
100019577,4,10,6,,,,,
100019578,2,9,10,8,,,,
100019579,15,,,5,,,,
100019580,9,4,7,,,,,
100019581,2,6,,,,,,
100019582,10,,13,,,,,
100019583,12,8,11,9,,,,
100019584,12,10,4,8,,,,
100019585,9,1,,14,,,,
100019586,11,16,10,5,,,,
100019587,11,7,4,,,,,
100019588,5,,,,,,,
100019589,13,,5,1,,,,
100019590,6,12,,13,,,,
100019591,16,6,10,12,,,,
100019592,5,3,13,12,,,,
100019593,5,,16,,,,,
100019594,1,,,,,,,
100019595,12,4,15,16,,,,
100019596,10,1,6,,,,,
100019597,7,3,13,12,,,,
100019598,2,9,,,,,,
100019599,11,9,,,,,,
100019600,4,5,14,,,,,
100019601,6,10,,13,,,,
100019602,10,16,4,14,,,,
100019603,2,1,13,,,,,
100019604,13,14,10,,,,,
100019605,9,,,,,,,
100019606,11,,,,,,,
100019607,4,,7,,,,,
100019608,3,,16,7,,,,
100019609,2,11,,5,,,,
100019610,7,,8,11,,,,
100019611,5,10,,1,,,,
100019612,15,3,,6,,,,
100019613,14,3,,12,,,,
100019614,6,13,,16,,,,
100019615,7,14,,4,,,,
100019616,14,12,8,,,,,
100019617,5,6,,,,,,
100019618,11,5,12,,,,,
100019619,7,16,15,8,,,,
100019620,15,4,,,,,,
100019621,14,16,,,,,,
100019622,2,,,,,,,
100019623,3,7,,,,,,
100019624,13,15,,12,,,,
100019625,10,2,16,,,,,
100019626,13,,,,,,,
100019627,11,,,8,,,,
100019628,2,,,,,,,
100019629,12,,3,14,,,,
100019630,16,5,,,,,,
100019631,15,14,10,12,,,,
100019632,6,11,,16,,,,
100019633,12,,10,,,,,
100019634,10,13,2,,,,,
100019635,4,,,12,,,,
100019636,5,,,,,,,
100019637,10,11,,,,,,
100019638,14,,2,9,,,,
100019639,11,4,3,,,,,
100019640,16,,14,9,,,,
100019641,5,,,15,,,,
100019642,11,7,,15,,,,
100019643,12,11,7,,,,,
100019644,16,12,13,,,,,
100019645,10,,12,14,,,,
100019646,7,5,9,1,,,,
100019647,13,14,,,,,,
100019648,1,7,3,6,,,,
100019649,14,16,,2,,,,
100019650,15,7,,,,,,
100019651,9,,3,4,,,,
100019652,3,,,,,,,
100019653,15,,3,,,,,
100019654,16,,10,13,,,,
100019655,11,2,,,,,,
100019656,7,,,9,,,,
100019657,16,7,,,,,,
100019658,5,12,1,7,,,,
100019659,9,2,8,14,,,,
100019660,14,9,8,7,,,,
100019661,11,5,8,,,,,
100019662,15,,,12,,,,
100019663,9,5,13,,,,,
100019664,6,,9,,,,,
100019665,2,11,,,,,,
100019666,12,8,,,,,,
100019667,8,,2,14,,,,
100019668,5,12,8,15,,,,
100019669,3,13,,,,,,
100019670,4,,,1,,,,
100019671,12,,2,,,,,
100019672,12,,6,14,,,,
100019673,8,3,2,,,,,
100019674,1,5,2,13,,,,
100019675,4,15,16,,,,,
100019676,7,,9,,,,,
100019677,13,10,,6,,,,
100019678,3,,11,1,,,,
100019679,7,,11,4,,,,
100019680,4,,,,,,,
100019681,7,5,15,1,,,,
100019682,5,,3,1,,,,
100019683,13,,,3,,,,
100019684,14,13,,,,,,
100019685,10,15,,2,,,,
100019686,5,14,4,11,,,,
100019687,16,9,,,,,,
100019688,4,5,3,,,,,
100019689,9,,6,,,,,
100019690,12,14,2,,,,,
100019691,12,10,6,5,,,,
100019692,1,,2,4,,,,
100019693,14,10,,,,,,
100019694,11,6,,,,,,
100019695,2,15,11,,,,,
100019696,14,,,9,,,,
100019697,9,7,,,,,,
100019698,5,11,,,,,,
100019699,16,5,2,,,,,
100019700,14,,2,7,,,,
100019701,2,9,,4,,,,
100019702,4,11,,,,,,
100019703,15,,12,3,,,,
100019704,13,9,10,,,,,
100019705,4,9,1,15,,,,
100019706,2,3,,14,,,,
100019707,5,,,,,,,
100019708,15,11,16,,,,,
100019709,6,,,,,,,
100019710,11,4,,,,,,
100019711,5,14,,15,,,,
100019712,5,2,,11,,,,
100019713,13,15,,5,,,,
100019714,2,,,6,,,,
100019715,4,,,,,,,
100019716,9,1,8,,,,,
100019717,7,,,,,,,
100019718,5,,,,,,,
100019719,8,,10,,,,,
100019720,15,3,,,,,,
100019721,7,,15,10,,,,
100019722,11,9,,,,,,
100019723,3,,6,1,,,,
100019724,14,,5,,,,,
100019725,12,,5,1,,,,
100019726,13,,,,,,,
100019727,10,,,13,,,,
100019728,5,4,,3,,,,
100019729,4,,9,3,,,,
100019730,3,9,,5,,,,
100019731,12,15,4,,,,,
100019732,4,7,,15,,,,
100019733,14,5,,12,,,,
100019734,14,,,7,,,,
100019735,15,9,12,16,,,,
100019736,9,8,6,,,,,
100019737,16,6,5,,,,,
100019738,15,5,16,11,,,,
100019739,10,,16,14,,,,
100019740,1,,3,16,,,,
100019741,6,,,13,,,,
100019742,5,1,9,,,,,
100019743,13,14,8,6,,,,
100019744,16,,,,,,,
100019745,7,10,,,,,,
100019746,7,,6,,,,,
100019747,14,9,8,16,,,,
100019748,15,,14,2,,,,
100019749,15,,3,14,,,,
100019750,2,,,,,,,
100019751,11,,14,13,,,,
100019752,2,7,,13,,,,
100019753,1,16,6,8,,,,
100019754,1,,9,12,,,,
100019755,3,11,5,,,,,
100019756,6,14,11,,,,,
100019757,5,3,,2,,,,
100019758,10,8,,3,,,,
100019759,6,,9,10,,,,
100019760,2,,16,5,,,,
100019761,1,11,,3,,,,
100019762,14,3,,13,,,,
100019763,14,11,15,,,,,
100019764,13,,4,5,,,,
100019765,15,9,,11,,,,
100019766,16,,,15,,,,
100019767,8,1,4,,,,,
100019768,12,8,13,4,,,,
100019769,14,,,5,,,,
100019770,14,13,,16,,,,
100019771,11,2,8,,,,,
100019772,14,5,15,3,,,,
100019773,3,9,12,,,,,
100019774,5,,,,,,,
100019775,10,11,,,,,,
100019776,10,,,,,,,
100019777,16,6,,,,,,
100019778,14,,10,3,,,,
100019779,10,3,8,,,,,
100019780,13,,,2,,,,
100019781,6,5,3,15,,,,
100019782,2,,12,14,,,,
100019783,16,,,6,,,,
100019784,15,8,16,,,,,
100019785,13,4,14,10,,,,
100019786,11,1,,,,,,
100019787,1,,,,,,,
100019788,8,,14,,,,,
100019789,15,1,,12,,,,
100019790,10,,16,3,,,,
100019791,7,14,,5,,,,
100019792,5,16,,12,,,,
100019793,5,2,13,12,,,,
100019794,8,10,,6,,,,
100019795,7,,12,4,,,,
100019796,5,,,,,,,
100019797,9,14,,2,,,,
100019798,2,,4,,,,,
100019799,7,4,6,9,,,,
100019800,12,,3,,,,,
100019801,4,13,10,,,,,
100019802,16,3,5,,,,,
100019803,9,,,,,,,
100019804,8,,15,3,,,,
100019805,11,6,,13,,,,
100019806,14,3,8,4,,,,
100019807,13,4,11,,,,,
100019808,7,8,9,14,,,,
100019809,9,,3,11,,,,
100019810,10,4,,1,,,,
100019811,12,,1,,,,,
100019812,7,4,,,,,,
100019813,3,,1,,,,,
100019814,2,1,,13,,,,
100019815,10,11,8,12,,,,
100019816,9,,,,,,,
100019817,10,8,6,,,,,
100019818,6,,5,,,,,
100019819,2,,6,7,,,,
100019820,11,12,,8,,,,
100019821,12,15,,3,,,,
100019822,16,12,11,1,,,,
100019823,14,13,,,,,,
100019824,15,,6,2,,,,
100019825,2,1,,6,,,,
100019826,14,,3,13,,,,
100019827,5,8,,,,,,
100019828,11,6,13,15,,,,
100019829,6,,,8,,,,
100019830,14,3,,,,,,
100019831,4,3,,,,,,
100019832,11,16,8,4,,,,
100019833,1,11,16,10,,,,
100019834,10,14,,2,,,,
100019835,1,15,8,3,,,,
100019836,8,,14,,,,,
100019837,2,,14,,,,,
100019838,5,,14,16,,,,
100019839,14,,15,7,,,,
100019840,11,2,,9,,,,
100019841,14,3,,,,,,
100019842,15,,16,9,,,,
100019843,15,,,1,,,,
100019844,12,,,,,,,
100019845,10,11,6,,,,,
100019846,11,,5,,,,,
100019847,14,,,,,,,
100019848,11,16,,15,,,,
100019849,3,2,,,,,,
100019850,3,,,,,,,
100019851,8,2,,10,,,,
100019852,6,1,,,,,,
100019853,12,,,9,,,,
100019854,13,,,,,,,
100019855,2,4,10,7,,,,
100019856,15,16,4,,,,,
100019857,4,,,12,,,,
100019858,6,,15,,,,,
100019859,12,7,9,,,,,
100019860,16,,,2,,,,
100019861,10,11,16,,,,,
100019862,5,,10,1,,,,
100019863,12,,,,,,,
100019864,6,,15,13,,,,
100019865,3,,1,,,,,
100019866,6,,16,4,,,,
100019867,16,10,13,,,,,
100019868,12,,6,,,,,
100019869,2,7,11,4,,,,
100019870,7,4,,8,,,,
100019871,3,5,8,6,,,,
100019872,7,10,4,,,,,
100019873,11,,9,6,,,,
100019874,2,,9,8,,,,
100019875,16,,10,,,,,
100019876,6,,9,11,,,,
100019877,11,15,,,,,,
100019878,15,12,11,6,,,,
100019879,9,,14,,,,,
100019880,12,5,,,,,,
100019881,7,11,,14,,,,
100019882,10,12,13,,,,,
100019883,14,10,4,3,,,,
100019884,12,,7,1,,,,
100019885,6,8,12,,,,,
100019886,9,,2,14,,,,
100019887,16,5,12,14,,,,
100019888,6,13,,10,,,,
100019889,4,14,,2,,,,
100019890,4,,3,,,,,
100019891,15,12,,,,,,
100019892,8,11,3,,,,,
100019893,14,,16,12,,,,
100019894,9,3,6,,,,,
100019895,8,16,,,,,,
100019896,4,16,,3,,,,
100019897,5,,4,16,,,,
100019898,12,,,,,,,
100019899,16,6,,,,,,
100019900,5,,,,,,,
100019901,15,,6,,,,,
100019902,10,11,,5,,,,
100019903,2,12,,,,,,
100019904,4,9,2,,,,,
100019905,9,1,8,,,,,
100019906,16,11,1,7,,,,
100019907,11,,12,9,,,,
100019908,12,,8,5,,,,
100019909,14,15,,,,,,
100019910,6,12,,16,,,,
100019911,10,,,7,,,,
100019912,7,,11,3,,,,
100019913,14,,16,,,,,
100019914,8,,,,,,,
100019915,4,,1,,,,,
100019916,11,,,5,,,,
100019917,15,3,,11,,,,
100019918,5,,14,,,,,
100019919,9,16,1,,,,,
100019920,1,16,3,,,,,
100019921,14,,,,,,,
100019922,16,5,,11,,,,
100019923,13,,9,11,,,,
100019924,10,8,9,,,,,
100019925,10,13,9,6,,,,
100019926,10,11,16,,,,,
100019927,13,,2,,,,,
100019928,5,1,,11,,,,
100019929,6,10,9,,,,,
100019930,13,,6,,,,,
100019931,16,5,1,10,,,,
100019932,7,3,,11,,,,
100019933,6,,1,,,,,
100019934,7,9,3,,,,,
100019935,11,8,14,,,,,
100019936,16,6,,,,,,
100019937,10,2,12,,,,,
100019938,2,11,9,4,,,,
100019939,4,,1,,,,,
100019940,9,2,13,,,,,
100019941,1,4,,2,,,,
100019942,1,,,12,,,,
100019943,15,7,1,,,,,
100019944,5,,,11,,,,
100019945,3,,,,,,,
100019946,8,,12,,,,,
100019947,7,1,,,,,,
100019948,12,,,,,,,
100019949,1,4,,16,,,,
100019950,3,12,,7,,,,
