Jay Rubin,1741,1982,
Jayne Ann Krentz,1742,1942,1990
Jayne Castle,1743,1984,2012
Jean Aitchison,1744,1959,
Jean Baudrillard,1745,1997,
Jean Craighead George,1746,1982,2011
Jean Estoril,1747,1967,
Jean Gibran,1748,1943,
Jean Houston,1749,1952,1979
Jean Lorrah,1750,1990,
Jean M. Auel,1751,1988,2015
Jean Marzollo,1752,1987,
Jean Nienkamp,1753,1915,1993
Jean Rabe,1754,1918,
Jean Rhys,1755,1963,
Jean Sasson,1756,1937,
Jean Shepherd,1757,1939,2018
Jean Stein,1758,1983,2007
Jean Stone,1759,1940,2021
Jean Van Leeuwen,1760,1970,2018
Jeanette Winterson,1761,1932,2004
Jean-Jacques Rousseau,1762,1932,
Jean-Luc Marion,1763,1933,
Jeanne DuPrau,1764,1923,
Jeanne Sallade Criswell,1765,1927,1984
Jeanne Treat,1766,1954,
Jeannette Walls,1767,1968,1997
Jean-Paul Sartre,1768,1976,
Jed Carleton,1769,1939,1993
Jeff   Smith,1770,1998,
Jeff Hawkins,1771,1961,
Jeff Long,1772,1909,
Jeff Povey,1773,1974,
Jeff Rovin,1774,1935,1989
Jeff Shaara,1775,1933,
Jeffery Deaver,1776,1970,2005
Jeffery Hudson,1777,1949,
Jeffrey Alford,1778,1973,
Jeffrey Archer,1779,1993,
Jeffrey Eugenides,1780,1908,
Jeffrey Ford,1781,1916,
Jeffrey H. Tigay,1782,1934,2004
Jeffrey Meyers,1783,1987,
Jen Lancaster,1784,1905,
Jenna Jameson,1785,1927,
Jennifer Allison,1786,1904,1953
Jennifer Chiaverini,1787,1985,
Jennifer Crusie,1788,1936,1969
Jennifer Frantz,1789,1967,
Jennifer Hendricks,1790,1910,1949
Jennifer O'Connell,1791,1996,
Jennifer Quasha,1792,1996,
Jennifer Watson,1793,1987,
Jennifer Weiner,1794,1908,1943
Jennings Michael Burch,1795,1922,
Jenny Hendy,1796,1955,
Jenny Nimmo,1797,1965,2013
Jenny Wormald,1798,1953,
Jeremy D. Zawodny,1799,1929,
Jeremy Gilbert-Rolfe,1800,1992,
Jeremy Leven,1801,1928,
Jeremy Rifkin,1802,1953,1976
Jeremy Treglown,1803,1919,1985
Jeremy Weate,1804,1957,
Jerome K. Jerome,1805,1998,
Jerome Kagan,1806,1940,
Jerome Karabel,1807,1979,
Jerome Preisler,1808,1968,2003
Jerry Ahern,1809,1973,2002
Jerry B. Jenkins,1810,1942,2004
Jerry Burton,1811,1984,
Jerry Seinfeld,1812,1945,1989
Jerry Spinelli,1813,1939,
Jerzy KosiÅ„ski,1814,1957,
Jess Lourey,1815,1951,
Jess Walter,1816,1990,
Jessica Adams,1817,1955,
Jessica Conant-Park,1818,1992,
Jessica Hagedorn,1819,1901,1956
Jessica Mitford,1820,1931,2011
Jessica Porter,1821,1962,
Jessica Snyder Sachs,1822,1977,
Jhumpa Lahiri,1823,1917,1997
Jiddu Krishnamurti,1824,1920,
Jill Colella,1825,1946,
Jill Conner Browne,1826,1905,
Jill Elizabeth Nelson,1827,1985,
Jill Mansell,1828,1937,
Jill Nelson,1829,1924,
Jillian Hunter,1830,1932,1952
Jim  Murphy,1831,1933,
Jim  Powell,1832,1972,
Jim Butcher,1833,1956,2001
Jim Carroll,1834,1958,2009
Jim Dutcher,1835,1934,
Jim Fergus,1836,1995,
Jim Henson,1837,1904,1964
Jim Hougan,1838,1987,
Jim Keogh,1839,1951,
Jim Lehrer,1840,1921,2007
Jim Morrison,1841,1995,
Jim Northrup,1842,1942,2015
Jim Supica,1843,1902,1999
Jim Thompson,1844,1928,2016
Jim Toomey,1845,1955,
Jim Trelease,1846,1904,1953
Jim Wight,1847,1963,2021
Jimmy Buffett,1848,1954,2021
Jimmy Carter,1849,1969,
Jincy Willett,1850,1963,
Jo Ann Ooiman Robinson,1851,1932,1966
Jo Clayton,1852,1928,
Joan Aiken,1853,1940,2021
Joan Dayan,1854,1963,
Joan Didion,1855,1959,
Joan Elizabeth Klingel Ray,1856,1991,
Joan Goldstein,1857,1974,
Joan Holub,1858,1949,
Joan Jonker,1859,1988,
Joan Sinclair,1860,1933,1992
Joanna Strange,1861,1907,1975
Joanna Weaver,1862,1900,1948
Joanne Fluke,1863,1973,2006
Joanne Harris,1864,1992,
Joanne Rocklin,1865,1944,2006
Joaquin Miller,1866,1990,
Jodee Blanco,1867,1981,
Jodi Cobb,1868,1959,
Jodi Picoult,1869,1985,
Joe  Miller,1870,1972,
Joe Adamson,1871,1916,
Joe Haldeman,1872,1945,1969
Joe Kelly,1873,1911,2001
Joe Kubert,1874,1961,
Joe Meno,1875,1901,1969
Joe Simpson,1876,1998,
Joel Salatin,1877,1926,
Joel Spolsky,1878,1992,
Joel-Peter Witkin,1879,1984,2008
Johann Wolfgang von Goethe,1880,1921,2015
Johanna Hurwitz,1881,1954,
Johanna Rothman,1882,1918,1972
Johanna Spyri,1883,1953,
John               White,1884,1930,
John             Lewis,1885,1943,2021
John         Green,1886,1902,1993
John      O'Brien,1887,1919,
John     Kay,1888,1990,
John     Nichols,1889,1954,1988
John    Mason,1890,1974,
John   Barton,1891,1941,1987
John   Hammond,1892,1967,
John  Adams,1893,1956,
John  Baxter,1894,1948,
John  Compton,1895,1943,
John  Diamond,1896,1919,1997
John  Miller,1897,1967,
John  Smith,1898,1929,2011
"John ""Red"" Shea",1899,1967,
John A. Keel,1900,1968,
John A. McDougall,1901,1924,1998
John Ayto,1902,1969,
John Banville,1903,1974,2005
John Barth,1904,1934,
John Berendt,1905,1968,
John Boslough,1906,1941,
John Brunner,1907,1907,1984
John Bunyan,1908,1955,
John C. Maxwell,1909,1905,
John Carratello,1910,1986,
John Cheever,1911,1996,
John Colapinto,1912,1984,
John Cottingham,1913,1943,1997
John D. Cox,1914,1973,
John D. Fitzgerald,1915,1919,1952
John D. Leonard,1916,1920,
John D'Emilio,1917,1928,
John Dickson Carr,1918,1969,
John Dos Passos,1919,1910,
John E. Upledger,1920,1932,
John Ehle,1921,1991,
John Eldredge,1922,1926,
John F. MacArthur Jr.,1923,1920,1960
John F. Nash,1924,1953,
John Fowles,1925,1985,
John G. Fuller,1926,1948,2013
John Gardner,1927,1984,
John Garth,1928,1994,
John Granger,1929,1960,
John Graves,1930,1982,
John Gray,1931,1999,
John Gregory Betancourt,1932,1943,
John Gribbin,1933,1982,
John Grigsby,1934,1937,1969
John Grisham,1935,1904,
John Grogan,1936,1962,
John Guare,1937,1954,
John Guy,1938,1993,
John Harold Haynes,1939,1919,1981
John Harwood Hick,1940,1901,
John Helfers,1941,1963,
John Henry Newman,1942,1969,
John Hersey,1943,1989,
John Hodgman,1944,1921,2009
John Howard Griffin,1945,1959,
John Irving,1946,1993,
John J. Nance,1947,1944,1992
John Jackson Miller,1948,1976,
John Julius Norwich,1949,1980,
John Keats,1950,1944,1969
John Keegan,1951,1935,
John Kennedy Toole,1952,1960,1983
John Kenneth Galbraith,1953,1993,
John Knoll,1954,1962,
John Knowles,1955,1997,
John Lange,1956,1960,2017
John Lawrence Peterson,1957,1954,
John Lescroart,1958,1951,1983
John Lewis Gaddis,1959,1986,
John Lindow,1960,1997,
John M. Barry,1961,1998,
John M. Hull,1962,2000,
John M. Merriman,1963,1913,
John M. Perkins,1964,1942,1982
John Maddox Roberts,1965,1935,1989
John Major Jenkins,1966,1933,1954
John Marco,1967,1954,
John Mason,1968,1959,
John Maynard Smith,1969,1966,
John McPhee,1970,1945,2000
John Milner,1971,1932,
John Milton,1972,1988,
John Newhouse,1973,1954,
John O'Donohue,1974,1923,
John Ostrander,1975,1990,
John Patrick Diggins,1976,1934,
John Peel,1977,1966,
John Perkins,1978,1905,
John Piper,1979,1985,
John Prevas,1980,1952,
John S.D. Eisenhower,1981,1974,
John Sandford,1982,1953,2006
John Saul,1983,1912,1978
John Steinbeck,1984,1966,
John Terra,1985,1944,2018
John Tosh,1986,1905,
John Updike,1987,1958,
John W. Dean,1988,1928,1964
John W. Dettman,1989,1997,
John W. Gardner,1990,1979,
John W. Schott,1991,1938,2003
John Warry,1992,1935,1984
John Waters,1993,1987,
John Weld,1994,1918,
John Wilcockson,1995,1924,
John Wooden,1996,1945,
Johnny Cash,1997,1927,
Jon   Stewart,1998,1995,
Jon Agar,1999,1978,
Jon Kabat-Zinn,2000,1925,
Jon Krakauer,2001,1979,
Jon Lee Anderson,2002,1929,
Jon M. Gibson,2003,1936,
Jon Meacham,2004,1947,1984
Jon Ronson,2005,1910,1972
Jon Stone,2006,1970,
Jonathan  A. Goldstein,2007,1944,
Jonathan  Andrews,2008,1929,1998
Jonathan Barnes,2009,1914,
Jonathan Carroll,2010,1909,
Jonathan Clements,2011,1991,
Jonathan Croall,2012,1909,1973
Jonathan Franzen,2013,1932,1997
Jonathan Hale,2014,1911,1977
Jonathan Harr,2015,1977,
Jonathan Kozol,2016,1913,1990
Jonathan Lethem,2017,1977,2015
Jonathan Parshall,2018,1960,
Jonathan Phillips,2019,1988,
Jonathan Ryder,2020,1995,
Jonathan Safran Foer,2021,1987,
Jonathan Shay,2022,1989,
Jonathan Swift,2023,1968,1997
Jonathan Wolff,2024,1919,2005
Jorge Bucay,2025,1904,1952
Jorge Cervantes,2026,1953,1993
Jorge Cruise,2027,1920,
Jorge Luis Borges,2028,1948,
Joscelyn Godwin,2029,1925,
Josef Pieper,2030,1978,
Joseph A. Tainter,2031,1963,2021
Joseph Blotner,2032,1937,1958
Joseph Bruchac,2033,1962,2011
Joseph Campbell,2034,1976,
Joseph Conrad,2035,1981,
Joseph Delaney,2036,1975,
Joseph E. Stiglitz,2037,1935,
Joseph Epstein,2038,1903,1985
Joseph Frank,2039,2000,
Joseph Gallagher,2040,1974,
Joseph Heller,2041,1949,1973
Joseph J. Ellis,2042,1997,
Joseph McMoneagle,2043,1971,
Joseph O'Connor,2044,1992,2020
Joseph Pearce,2045,1971,
Joseph Vargo,2046,1991,
Joseph Wambaugh,2047,1946,2012
Josiah Bunting,2048,1965,1991
Joss Whedon,2049,1994,
Jostein Gaarder,2050,1995,
Joy Harjo,2051,1912,
Joy King,2052,1907,1953
Joy Kogawa,2053,1974,
Joyce Carol Oates,2054,1994,
Joyce Lankester Brisley,2055,1976,
Joyce Meyer,2056,1906,
Joyce Reardon,2057,1967,2016
Juan Bonilla,2058,1942,1978
Juan Rulfo,2059,1901,
Judd Winick,2060,1925,
Jude Fisher,2061,1906,1994
Jude Watson,2062,1955,
Judi Barrett,2063,1955,1978
Judith A. Lansdowne,2064,1980,
Judith Butler,2065,1956,
Judith Cornell,2066,1972,
Judith Farr,2067,1908,1938
Judith Larner Lowry,2068,1993,
Judith M. Meloy,2069,1901,1987
Judith McNaught,2070,1911,
Judith Thurman,2071,1992,
Judith Viorst,2072,1983,
Judy Blume,2073,1923,1980
Judy Hall,2074,1981,
Judy Sierra,2075,1961,
Judy Tam Sargent,2076,1903,1998
Jules Verne,2077,1913,
Julia Alvarez,2078,1998,
Julia Briggs,2079,1917,
Julia Butterfly Hill,2080,1987,
Julia Child,2081,1969,2021
Julia Glass,2082,1904,1966
Julia Golding,2083,1999,
Julia Indichova,2084,1935,
Julia Jarman,2085,1940,
Julia Wilkinson,2086,1942,
Julian Barnes,2087,1932,1998
Julian Caldecott,2088,1933,1970
Julian Jaynes,2089,1960,
Julian Markels,2090,1942,
Julian May,2091,1900,1968
Julian Rubinstein,2092,1947,2002
Julie A. Schrader,2093,1904,
Julie Aigner-Clark,2094,1993,
Julie Andrews Edwards,2095,1922,
Julie E. Czerneda,2096,1971,
Julie Elizabeth Leto,2097,1989,
Julie Garwood,2098,1930,1957
Julie Kenner,2099,1918,
Julie Leto,2100,1917,1959
Julie Mullaney,2101,1934,2006
Julie Orringer,2102,1960,
Julie Otsuka,2103,1928,1960
Julie Powell,2104,1964,1987
Julie Sylvester,2105,1962,
Juliet Marillier,2106,1924,
Juliette Aristides,2107,1924,
Juliette Benzoni,2108,1978,
Juliette De Bairacli Levy,2109,1913,
June Casagrande,2110,1960,
Jung Chang,2111,1962,1984
Junji Ito,2112,1956,2009
Justin   O'Brien,2113,1907,
Justin Kaplan,2114,1915,
Justine Korman Fontes,2115,1990,
Ju-Yeon Rhim,2116,1936,
K.A. Applegate,2117,1943,
Kahlil Gibran,2118,1935,1955
Kaho Miyasaka,2119,1912,
Kang-Woo Lee,2120,1983,
Kaoru Mori,2121,1914,
Kara,2122,1959,
Karen  O'Connor,2123,1924,1960
Karen A. Bale,2124,1970,
Karen Armstrong,2125,2000,
Karen Berman,2126,1992,
Karen Cushman,2127,1980,2011
Karen Essex,2128,1915,1958
Karen Harper,2129,1985,
Karen Hawkins,2130,1938,1972
Karen Hesse,2131,1910,1981
Karen Joy Fowler,2132,1984,
Karen Katz,2133,1995,
Karen Kingsbury,2134,1997,
Karen Rizzo,2135,1918,
Karen Tei Yamashita,2136,1900,1921
Karen Traviss,2137,1996,
Karen Zeinert,2138,1973,
Karin Slaughter,2139,1983,
Karl Barth,2140,1993,
Karl Jaspers,2141,1951,
Karl Marx,2142,1961,1986
Karyn Monk,2143,1959,2007
Kate Atkinson,2144,1970,
Kate Bornstein,2145,1953,
Kate Braverman,2146,1918,1958
Kate Chopin,2147,1933,1965
Kate DiCamillo,2148,1912,
Kate Elliott,2149,1962,
Kate Hemphill,2150,1906,
Kate Horsley,2151,1945,
Kate Jacobs,2152,1954,
Kate Klise,2153,1995,
Kate Maurer,2154,1927,1957
Kate McMullan,2155,1938,1981
Kate Mosse,2156,1910,
Kate Pennington,2157,1956,
Kate Sedley,2158,1981,
Kate Summerscale,2159,1916,
Kate Walker,2160,1927,
Katharine Holabird,2161,1907,
Katharine McMahon,2162,1992,
Katherine Beckett,2163,1989,
Katherine Dunn,2164,1901,1937
Katherine E. Krohn,2165,1945,
Katherine Hall Page,2166,1953,1998
Katherine Neville,2167,1996,
Katherine Paterson,2168,1990,
Katherine Ramsland,2169,1989,
Kathleen A. Brehony,2170,1997,
Kathleen Banks Freeman,2171,2000,
Kathleen Eagle,2172,1937,1986
Kathleen Eschenburg,2173,1999,
Kathleen Olmstead,2174,1927,2013
Kathleen Parkinson,2175,1929,2007
Kathleen V. Kudlinski,2176,1985,
Kathleen Winsor,2177,1953,
Kathryn  Hughes,2178,1940,
Kathryn Lasky,2179,1970,
Kathy Acker,2180,1992,
Katrina Kittle,2181,1914,
Kay Arthur,2182,1971,
Kay Redfield Jamison,2183,1941,2011
Kaye Gibbons,2184,1936,1956
Kaza Kingsley,2185,1996,
Kazuo Ishiguro,2186,1967,2000
Kazuo Umezu,2187,1962,
Kei Kusunoki,2188,1926,
Kei Ohishi,2189,1917,
Keith Badman,2190,1926,
Keith Baker,2191,1931,2012
Keith Donohue,2192,1946,
Keith Gray,2193,1974,
Keith Herber,2194,1901,1940
Kelley Armstrong,2195,1984,
Kelly  Carr,2196,1908,
Kelly McGrath Vlcek,2197,1985,
Ken Follett,2198,1913,
Ken Haedrich,2199,1973,
Ken Kesey,2200,1976,
Ken Knabb,2201,1983,
Ken Mandelbaum,2202,1936,
Kenneth C. Laudon,2203,1941,
Kenneth Grahame,2204,1931,
Kenneth H. Blanchard,2205,1971,2013
Kenneth Osgood,2206,1958,
Kenneth Robeson,2207,1988,
Kenneth Silverman,2208,1918,1973
Kent R. Weeks,2209,1949,
Keri Hulme,2210,1927,1971
Kermit L. Hall,2211,1968,
Kerry Patterson,2212,1995,
Kevin   Walsh,2213,1991,2014
Kevin Brockmeier,2214,1935,1995
Kevin Crossley-Holland,2215,1988,
Kevin D. Mitnick,2216,1983,
Kevin Henkes,2217,2000,
Kevin O'Malley,2218,1900,
Kevin S. Decker,2219,1973,
Kevin Smith,2220,1930,
Kevin Trudeau,2221,1953,
Kim Edwards,2222,1996,
Kim Harrison,2223,1993,
Kim Newman,2224,2000,
Kim Stanley Robinson,2225,1924,2007
Kim Wilson,2226,1987,
Kimon Nicolaides,2227,1957,
King Arthur Flour,2228,1995,
Kingdome 19,2229,1988,
Kip S. Thorne,2230,1946,
Kira Salak,2231,1996,
Kitty Burns Florey,2232,1900,1966
Kiyohiko Azuma,2233,1928,1968
Knut Hamsun,2234,1913,
Kohta Hirano,2235,1941,
Konrad Eisenbichler,2236,1994,
Konrad Lorenz,2237,1964,2002
Kresley Cole,2238,1994,
Kris Lane,2239,1903,1992
Kristi Gold,2240,1943,2015
Kristian Fraga,2241,1960,1996
Kristiana Gregory,2242,1917,
Kuki Gallmann,2243,1950,
Kurban Said,2244,1904,1938
Kurt Busiek,2245,1953,
Kurt Eichenwald,2246,1947,
Kurt Reighley,2247,1982,2020
Kurt Reiter,2248,1950,2013
Kurt Vonnegut Jr.,2249,1929,
Kym Douglas,2250,1952,2003
Kyoko Hikawa,2251,1906,1947
L. Alan LeDoux,2252,1949,
L. David Allen,2253,1950,
L. John Mason,2254,1994,
L. Sprague de Camp,2255,1987,
L.A. Banks,2256,1941,2015
L.M. Montgomery,2257,1976,2009
Lady Sarashina,2258,1932,
Lala Okamoto,2259,1977,2000
Lalita Tademy,2260,2000,
Lan Samantha Chang,2261,1947,1981
Lance Armstrong,2262,1948,
Lane Smith,2263,1927,2004
Lani Guinier,2264,1921,
Lao Tzu,2265,1902,
Larry Bond,2266,1988,
Larry Burkett,2267,1936,
Larry J. Koenig,2268,1934,1972
Larry J. Stephens,2269,1908,1956
Larry McMurtry,2270,1965,
Larry Young,2271,1920,1997
Laura  Jordan,2272,1910,
Laura Buller,2273,1986,2014
Laura Caldwell,2274,1931,
Laura Dave,2275,1934,
Laura Driscoll,2276,1990,
Laura E. Berk,2277,1965,
Laura Esquivel,2278,1908,1980
Laura Florand,2279,1988,
Laura Furman,2280,1990,
Laura Godwin,2281,1900,1928
Laura Ingalls Wilder,2282,1999,
Laurel Thatcher Ulrich,2283,1990,
Laurell K. Hamilton,2284,1946,
Lauren  Levin,2285,1907,
Lauren Bacall,2286,1913,
Lauren Henderson,2287,1998,
Lauren Slater,2288,1957,1977
Lauren Stringer,2289,1975,
Lauren Weisberger,2290,1969,
Lauren Willig,2291,1951,1995
Laurence L. Brunton,2292,1970,1993
Laurence Olivier,2293,1999,
Laurence Sterne,2294,1960,
Laurence Yep,2295,1938,
Laurent de Brunhoff,2296,1951,1975
Laurie Garrett,2297,1956,
Laurie Halse Anderson,2298,1946,2015
Laurie Notaro,2299,1954,
Lavigne,2300,1915,
Lawrence Block,2301,1932,1970
Lawrence Durrell,2302,1941,
Lawrence Lessig,2303,1988,
Lawrence M. Friedman,2304,1910,1968
Lawrence M. Krauss,2305,1970,
Lawrence M. Lasher,2306,1990,
Lawrence Otis Graham,2307,1940,2009
Lawrence Sanders,2308,1984,
Lawrence Watt-Evans,2309,1966,
Le Ly Hayslip,2310,1934,2006
Leah Bendavid-Val,2311,1945,2009
Lee Charles Kelley,2312,1995,
Lee Child,2313,1964,
Lee Seldes,2314,1997,
Legs McNeil,2315,1947,2009
Leigh Nichols,2316,1950,
Leil Lowndes,2317,1963,
Lennard Zinn,2318,1949,2016
Leo Strauss,2319,1917,
Leo Tolstoy,2320,1901,1974
Leon Sciaky,2321,1905,1953
Leon Uris,2322,1998,
Leonard  Orr,2323,1921,
Leonard Cottrell,2324,1915,1947
Leonard Michaels,2325,1955,
Leonard Sweet,2326,1966,
Leonard Woolf,2327,1993,
Leonardo da Vinci,2328,1923,2019
Leonardo Padura,2329,1949,
Leonore Fleischer,2330,1926,2011
Lerone Bennett Jr.,2331,1952,2016
Les Beletsky,2332,1906,
Les Standiford,2333,1987,
Lesley Glaister,2334,1919,
Leslie Gross Portney,2335,1914,1990
Leslie Kelly,2336,1930,2015
Lester del Rey,2337,1981,2011
Let's Go Inc.,2338,1937,2018
Lewis B. Namier,2339,1916,
Lewis Carroll,2340,1935,2018
Lewis Perdue,2341,1960,
Li Bai,2342,1955,
Liam Callanan,2343,1971,
Libba Bray,2344,1926,1975
Library Company of Philadelphia,2345,1987,2015
Lidia Matticchio Bastianich,2346,1954,
Lilian Jackson Braun,2347,1976,
Lin Carter,2348,1919,
Lincoln Child,2349,1980,2001
Linda  Anderson,2350,1905,
Linda Francis Lee,2351,1992,
Linda Glaser,2352,1970,
Linda Hall,2353,1993,
Linda Howard,2354,1996,
Linda Jones,2355,1980,
Linda Lael Miller,2356,1987,
Linda Lay Shuler,2357,1916,
Linda Lear,2358,1928,
Linda Turner,2359,1922,
Lindsey Davis,2360,1953,2000
Lionel Trilling,2361,1970,2019
Lisa Carey,2362,1938,1995
Lisa Chaney,2363,1950,1977
Lisa Gardner,2364,1994,
Lisa Jackson,2365,1995,
Lisa Lowe,2366,1972,
Lisa McCourt,2367,1963,
Lisa S.  French,2368,1973,
Lisa See,2369,1978,
Lisa Trumbauer,2370,1966,2019
Lisa Unger,2371,1991,
Lisa Wheeler,2372,2000,
Lisa Whelchel,2373,1929,
Livy,2374,1928,1954
Liz Carlyle,2375,1978,
Liz Palika,2376,1949,
Liza Dalby,2377,1975,
Lizzie Collingham,2378,1997,
Lloyd Alexander,2379,1960,2007
Lloyd P. Gerson,2380,1993,
Logan Swanson,2381,1999,
Lois Beckwith,2382,1937,1975
Lois Gladys Leppard,2383,1986,
Lois H. Gresh,2384,1987,
Lois Lenski,2385,1991,
Lois Lowry,2386,1959,2012
Lois N. Magner,2387,1930,
Lolita Files,2388,1986,
Lonely Planet,2389,1932,
Lonn M. Friend,2390,1924,
Lora Leigh,2391,1968,
Lord Dunsany,2392,1963,
Loree Lough,2393,1942,2015
Lori Avocato,2394,1951,1982
Lori Foster,2395,1988,
Lori Fulton,2396,1944,
Lorna Landvik,2397,1915,1943
Lorrie Moore,2398,1986,
Lotte H. Eisner,2399,1935,2002
Lou Marinoff,2400,1993,
Lou Priolo,2401,1943,
Louann Brizendine,2402,1932,
Louis Begley,2403,1915,1975
Louis E. Catron,2404,1954,
Louis L'Amour,2405,1994,
Louis Menand,2406,1972,2013
Louis P. Pojman,2407,1906,
Louis Sachar,2408,1988,
Louisa May Alcott,2409,1951,
Louise Bates Ames,2410,1999,
Louise Borden,2411,1951,
Louise DeSalvo,2412,1966,
Loung Ung,2413,1947,
Luanne Rice,2414,1961,
Lucas Carlson,2415,1951,
Lucille Colandro,2416,1978,
Ludovico Ariosto,2417,1949,
Ludwig Wittgenstein,2418,1969,
Luigi  Barzini,2419,1918,
Luigi Barzini,2420,1920,
Luigi Pirandello,2421,1981,
Luis Fernando Verissimo,2422,1979,2014
Luke Davies,2423,1909,
Luke Welling,2424,1917,
Lyle Saxon,2425,1912,1991
Lyman S. Spitzer Jr.,2426,1931,
Lyn Macdonald,2427,1957,
Lynda Barry,2428,1903,1959
Lynda La Plante,2429,1934,1995
Lynda Madison,2430,1965,2007
Lynda Milligan,2431,1902,1943
Lynn Keller,2432,1967,
Lynn Kurland,2433,1964,2000
Lynn Setzer,2434,1952,
Lynn Willis,2435,1951,1993
Lynne Ann DeSpelder,2436,1984,
Lynne Rae Perkins,2437,1990,
Lynne Truss,2438,1928,1999
Lynnette Khalfani,2439,1943,
Lynsay Sands,2440,1918,1956
M. John Harrison,2441,1989,2014
M. Scott Peck,2442,1911,
M.C. Beaton,2443,1995,
M.J. Trow,2444,1981,
M.M. Kaye,2445,1968,
Madeleine Brent,2446,1984,
Madeleine L'Engle,2447,1975,
Maeve Binchy,2448,1984,
Maggie Black,2449,1907,
Maggie Shayne,2450,1913,
Maile Meloy,2451,1963,2018
Maki Murakami,2452,1939,2005
Makoto Inoue,2453,1976,
Malcolm Barber,2454,1914,1951
Malcolm Gladwell,2455,2000,
Malcolm Godwin,2456,1982,
Malcolm Lowry,2457,1950,
Malcolm X,2458,1995,
Malvina G. Vogel,2459,1941,
Mamiko Murakami,2460,1970,
Mandy Aftel,2461,1917,1937
Mansur Abdulin,2462,1930,
Manuela Soares,2463,1909,
Mao Zedong,2464,1907,
Marc Andreyko,2465,1993,
Marc Bloch,2466,1921,1949
Marc Eliot,2467,1915,2009
Marc J.  Seifer,2468,1901,
Marc Platt,2469,1992,
Marcel Proust,2470,1954,
Marcella Hazan,2471,1900,1971
Marcia Angell,2472,1968,
Marco Polo,2473,1900,1993
Marcus Aurelius,2474,1936,2005
Marcus J. Borg,2475,1910,1950
Marcus Tullius Cicero,2476,1993,
Marcy Kelman,2477,1953,2014
Margaret  Rose,2478,1938,1995
Margaret A. Weitekamp,2479,1921,1975
Margaret Atwood,2480,1991,
Margaret Bertha Synge,2481,1920,2011
Margaret Cho,2482,1904,1926
Margaret Feinberg,2483,1980,
Margaret George,2484,1916,
Margaret Hodges,2485,1997,
Margaret Johnson,2486,1953,1997
Margaret MacMillan,2487,1946,1974
Margaret Mitchell,2488,1929,
Margaret Peterson Haddix,2489,1968,
Margaret Sanborn,2490,1932,
Margaret Shepherd,2491,1986,
Margaret Sidney,2492,1940,
Margaret Thaler Singer,2493,1940,
Margaret Truman,2494,1936,
Margaret Weis,2495,1995,
Margaret Weiss,2496,1985,
Margaret Wise Brown,2497,1968,
Margery Clark,2498,1967,
Margery Facklam,2499,1917,1958
Margo Daly,2500,1935,
Margo Maine,2501,1917,
Margot Adler,2502,1958,
Margot Theis Raven,2503,1927,
Marguerite Duras,2504,1914,1971
Marguerite Henry,2505,1923,2003
Marguerite Yourcenar,2506,1952,1975
Mari Mancusi,2507,1940,1992
Maria Coffey,2508,1955,1996
Maria Skobtsova,2509,1913,2008
Marian Keyes,2510,1981,
Marianna Mayer,2511,1968,
Marianne Sturman,2512,1980,
Marianne Williams,2513,1994,
Marianne Williamson,2514,1956,2012
Marie McSwigan,2515,1961,
Mariel Hemingway,2516,1953,
Marilyn Herbert,2517,1921,1952
Marilyn Johnson,2518,1959,2007
Marilyn Manson,2519,1941,2003
Marilyn Sadler,2520,1935,1992
Marilynne Robinson,2521,1959,
Marina Belozerskaya,2522,1911,1943
Mario Puzo,2523,1939,
Mario Vargas Llosa,2524,1965,
Marion Crawford,2525,1980,
Marion Woodman,2526,1934,2013
Marion Zimmer Bradley,2527,1906,1941
Marisabina Russo,2528,1923,1995
Marisha Pessl,2529,1970,
Marissa Moss,2530,1973,
Marjane Satrapi,2531,1959,
Marjorie Garber,2532,1996,
Marjorie Weinman Sharmat,2533,1932,2020
Mark      Stevens,2534,1954,2013
Mark  Hunter,2535,1942,
Mark Allen Weiss,2536,1950,
Mark Bailey,2537,1908,1966
Mark Behr,2538,1986,
Mark Bittman,2539,1992,
Mark Bowden,2540,1994,
Mark Cahill,2541,1942,
Mark Cohen,2542,1947,
Mark Crispin Miller,2543,1922,1984
Mark Dunn,2544,1939,2004
Mark Epstein,2545,1956,
Mark Fainaru-Wada,2546,1965,
Mark Haddon,2547,1954,
Mark Harlan,2548,1955,2007
Mark Helprin,2549,1916,1983
Mark Hertsgaard,2550,1953,
Mark Hoppus,2551,1932,2017
Mark Kermode,2552,1929,1973
Mark Kurlansky,2553,1990,
Mark LeVine,2554,1949,
Mark Lewisohn,2555,1953,2014
Mark Leyner,2556,2000,
Mark Manning,2557,1974,
Mark Mazower,2558,1954,2008
Mark Mittelberg,2559,1938,
Mark Nepo,2560,1960,1982
Mark Nesbitt,2561,1988,
Mark O'Shea,2562,1992,
Mark Rothko,2563,1988,
Mark S. Smith,2564,1924,1984
Mark Shepard,2565,1933,
Mark Smylie,2566,1985,
Mark Stevens,2567,1916,
Mark Steyn,2568,1945,1972
Mark T. Conard,2569,2000,
Mark Twain,2570,1958,
Mark Vonnegut,2571,1981,
Mark Waid,2572,1916,1985
Mark Wigan,2573,1932,2014
Mark Yarnell,2574,1962,
Mark Z. Danielewski,2575,1945,
Mark Zwonitzer,2576,1954,
Markus Zusak,2577,1943,
Marlene Targ Brill,2578,1942,2000
Marlo Morgan,2579,1981,
Marsha Collier,2580,1946,1991
Marshall McLuhan,2581,1988,
Marshall Sahlins,2582,1997,
